# x, y
0.000000000000000000e+00 1.500000000000000000e+00 2.250000000000000000e+00
0.000000000000000000e+00 7.500000000000000000e-01 5.625000000000000000e-01
0.000000000000000000e+00 1.125000000000000000e+00 1.265625000000000000e+00
0.000000000000000000e+00 1.875000000000000000e+00 3.515625000000000000e+00
0.000000000000000000e+00 3.750000000000000000e-01 1.406250000000000000e-01
0.000000000000000000e+00 1.312500000000000000e+00 1.722656250000000000e+00
0.000000000000000000e+00 5.625000000000000000e-01 3.164062500000000000e-01
0.000000000000000000e+00 9.375000000000000000e-01 8.789062500000000000e-01
0.000000000000000000e+00 1.687500000000000000e+00 2.847656250000000000e+00
0.000000000000000000e+00 1.875000000000000000e-01 3.515625000000000000e-02
0.000000000000000000e+00 1.406250000000000000e+00 1.977539062500000000e+00
0.000000000000000000e+00 6.562500000000000000e-01 4.306640625000000000e-01
0.000000000000000000e+00 1.031250000000000000e+00 1.063476562500000000e+00
0.000000000000000000e+00 1.781250000000000000e+00 3.172851562500000000e+00
0.000000000000000000e+00 2.812500000000000000e-01 7.910156250000000000e-02
0.000000000000000000e+00 1.218750000000000000e+00 1.485351562500000000e+00
0.000000000000000000e+00 1.968750000000000000e+00 3.875976562500000000e+00
0.000000000000000000e+00 4.687500000000000000e-01 2.197265625000000000e-01
0.000000000000000000e+00 8.437500000000000000e-01 7.119140625000000000e-01
0.000000000000000000e+00 1.593750000000000000e+00 2.540039062500000000e+00
0.000000000000000000e+00 9.375000000000000000e-02 8.789062500000000000e-03
1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e-01 2.500000000000000000e-01
1.000000000000000000e+00 1.250000000000000000e+00 6.250000000000000000e-02
1.000000000000000000e+00 8.750000000000000000e-01 1.562500000000000000e-02
1.000000000000000000e+00 1.250000000000000000e-01 7.656250000000000000e-01
1.000000000000000000e+00 1.625000000000000000e+00 3.906250000000000000e-01
1.000000000000000000e+00 6.875000000000000000e-01 9.765625000000000000e-02
1.000000000000000000e+00 1.437500000000000000e+00 1.914062500000000000e-01
1.000000000000000000e+00 1.062500000000000000e+00 3.906250000000000000e-03
1.000000000000000000e+00 3.125000000000000000e-01 4.726562500000000000e-01
1.000000000000000000e+00 1.812500000000000000e+00 6.601562500000000000e-01
1.000000000000000000e+00 5.937500000000000000e-01 1.650390625000000000e-01
1.000000000000000000e+00 1.343750000000000000e+00 1.181640625000000000e-01
1.000000000000000000e+00 9.687500000000000000e-01 9.765625000000000000e-04
1.000000000000000000e+00 2.187500000000000000e-01 6.103515625000000000e-01
1.000000000000000000e+00 1.718750000000000000e+00 5.166015625000000000e-01
1.000000000000000000e+00 7.812500000000000000e-01 4.785156250000000000e-02
1.000000000000000000e+00 3.125000000000000000e-02 9.384765625000000000e-01
1.000000000000000000e+00 1.531250000000000000e+00 2.822265625000000000e-01
1.000000000000000000e+00 1.156250000000000000e+00 2.441406250000000000e-02
1.000000000000000000e+00 4.062500000000000000e-01 3.525390625000000000e-01
1.000000000000000000e+00 1.906250000000000000e+00 8.212890625000000000e-01
7.500000000000000000e-01 0.000000000000000000e+00 5.625000000000000000e-01
3.750000000000000000e-01 0.000000000000000000e+00 1.406250000000000000e-01
1.875000000000000000e-01 0.000000000000000000e+00 3.515625000000000000e-02
9.375000000000000000e-01 0.000000000000000000e+00 8.789062500000000000e-01
5.625000000000000000e-01 0.000000000000000000e+00 3.164062500000000000e-01
9.375000000000000000e-02 0.000000000000000000e+00 8.789062500000000000e-03
8.437500000000000000e-01 0.000000000000000000e+00 7.119140625000000000e-01
4.687500000000000000e-01 0.000000000000000000e+00 2.197265625000000000e-01
2.812500000000000000e-01 0.000000000000000000e+00 7.910156250000000000e-02
6.562500000000000000e-01 0.000000000000000000e+00 4.306640625000000000e-01
4.687500000000000000e-02 0.000000000000000000e+00 2.197265625000000000e-03
1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00
2.500000000000000000e-01 2.000000000000000000e+00 3.062500000000000000e+00
6.250000000000000000e-01 2.000000000000000000e+00 1.890625000000000000e+00
8.125000000000000000e-01 2.000000000000000000e+00 1.410156250000000000e+00
6.250000000000000000e-02 2.000000000000000000e+00 3.753906250000000000e+00
4.375000000000000000e-01 2.000000000000000000e+00 2.441406250000000000e+00
9.062500000000000000e-01 2.000000000000000000e+00 1.196289062500000000e+00
1.562500000000000000e-01 2.000000000000000000e+00 3.399414062500000000e+00
5.312500000000000000e-01 2.000000000000000000e+00 2.157226562500000000e+00
7.187500000000000000e-01 2.000000000000000000e+00 1.641601562500000000e+00
3.437500000000000000e-01 2.000000000000000000e+00 2.743164062500000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e-01 2.500000000000000000e-01
0.000000000000000000e+00 1.500000000000000000e+00 2.250000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00 5.625000000000000000e-01
2.500000000000000000e-01 2.000000000000000000e+00 3.062500000000000000e+00
1.000000000000000000e+00 1.250000000000000000e+00 6.250000000000000000e-02
0.000000000000000000e+00 7.500000000000000000e-01 5.625000000000000000e-01
3.750000000000000000e-01 0.000000000000000000e+00 1.406250000000000000e-01
6.250000000000000000e-01 2.000000000000000000e+00 1.890625000000000000e+00
1.000000000000000000e+00 8.750000000000000000e-01 1.562500000000000000e-02
0.000000000000000000e+00 1.125000000000000000e+00 1.265625000000000000e+00
1.000000000000000000e+00 1.250000000000000000e-01 7.656250000000000000e-01
0.000000000000000000e+00 1.875000000000000000e+00 3.515625000000000000e+00
1.000000000000000000e+00 1.625000000000000000e+00 3.906250000000000000e-01
0.000000000000000000e+00 3.750000000000000000e-01 1.406250000000000000e-01
1.875000000000000000e-01 0.000000000000000000e+00 3.515625000000000000e-02
8.125000000000000000e-01 2.000000000000000000e+00 1.410156250000000000e+00
1.000000000000000000e+00 6.875000000000000000e-01 9.765625000000000000e-02
0.000000000000000000e+00 1.312500000000000000e+00 1.722656250000000000e+00
9.375000000000000000e-01 0.000000000000000000e+00 8.789062500000000000e-01
6.250000000000000000e-02 2.000000000000000000e+00 3.753906250000000000e+00
1.000000000000000000e+00 1.437500000000000000e+00 1.914062500000000000e-01
0.000000000000000000e+00 5.625000000000000000e-01 3.164062500000000000e-01
5.625000000000000000e-01 0.000000000000000000e+00 3.164062500000000000e-01
4.375000000000000000e-01 2.000000000000000000e+00 2.441406250000000000e+00
1.000000000000000000e+00 1.062500000000000000e+00 3.906250000000000000e-03
0.000000000000000000e+00 9.375000000000000000e-01 8.789062500000000000e-01
1.000000000000000000e+00 3.125000000000000000e-01 4.726562500000000000e-01
0.000000000000000000e+00 1.687500000000000000e+00 2.847656250000000000e+00
1.000000000000000000e+00 1.812500000000000000e+00 6.601562500000000000e-01
0.000000000000000000e+00 1.875000000000000000e-01 3.515625000000000000e-02
9.375000000000000000e-02 0.000000000000000000e+00 8.789062500000000000e-03
9.062500000000000000e-01 2.000000000000000000e+00 1.196289062500000000e+00
1.000000000000000000e+00 5.937500000000000000e-01 1.650390625000000000e-01
0.000000000000000000e+00 1.406250000000000000e+00 1.977539062500000000e+00
8.437500000000000000e-01 0.000000000000000000e+00 7.119140625000000000e-01
1.562500000000000000e-01 2.000000000000000000e+00 3.399414062500000000e+00
1.000000000000000000e+00 1.343750000000000000e+00 1.181640625000000000e-01
0.000000000000000000e+00 6.562500000000000000e-01 4.306640625000000000e-01
4.687500000000000000e-01 0.000000000000000000e+00 2.197265625000000000e-01
5.312500000000000000e-01 2.000000000000000000e+00 2.157226562500000000e+00
1.000000000000000000e+00 9.687500000000000000e-01 9.765625000000000000e-04
0.000000000000000000e+00 1.031250000000000000e+00 1.063476562500000000e+00
1.000000000000000000e+00 2.187500000000000000e-01 6.103515625000000000e-01
0.000000000000000000e+00 1.781250000000000000e+00 3.172851562500000000e+00
1.000000000000000000e+00 1.718750000000000000e+00 5.166015625000000000e-01
0.000000000000000000e+00 2.812500000000000000e-01 7.910156250000000000e-02
2.812500000000000000e-01 0.000000000000000000e+00 7.910156250000000000e-02
7.187500000000000000e-01 2.000000000000000000e+00 1.641601562500000000e+00
1.000000000000000000e+00 7.812500000000000000e-01 4.785156250000000000e-02
0.000000000000000000e+00 1.218750000000000000e+00 1.485351562500000000e+00
1.000000000000000000e+00 3.125000000000000000e-02 9.384765625000000000e-01
0.000000000000000000e+00 1.968750000000000000e+00 3.875976562500000000e+00
1.000000000000000000e+00 1.531250000000000000e+00 2.822265625000000000e-01
0.000000000000000000e+00 4.687500000000000000e-01 2.197265625000000000e-01
6.562500000000000000e-01 0.000000000000000000e+00 4.306640625000000000e-01
3.437500000000000000e-01 2.000000000000000000e+00 2.743164062500000000e+00
1.000000000000000000e+00 1.156250000000000000e+00 2.441406250000000000e-02
0.000000000000000000e+00 8.437500000000000000e-01 7.119140625000000000e-01
1.000000000000000000e+00 4.062500000000000000e-01 3.525390625000000000e-01
0.000000000000000000e+00 1.593750000000000000e+00 2.540039062500000000e+00
1.000000000000000000e+00 1.906250000000000000e+00 8.212890625000000000e-01
0.000000000000000000e+00 9.375000000000000000e-02 8.789062500000000000e-03
4.687500000000000000e-02 0.000000000000000000e+00 2.197265625000000000e-03
5.000000000000000000e-01 7.782101165503263474e-03 2.422784566879272461e-01
2.500000000000000000e-01 1.556420233100652695e-02 5.496014282107353210e-02
7.500000000000000000e-01 2.334630303084850311e-02 5.280255675315856934e-01
1.250000000000000000e-01 3.112840466201305389e-02 8.811876177787780762e-03
6.250000000000000000e-01 3.891050443053245544e-02 3.435008823871612549e-01
3.750000000000000000e-01 4.669260606169700623e-02 1.077857390046119690e-01
8.750000000000000000e-01 5.447470769286155701e-02 6.732617616653442383e-01
6.250000000000000000e-02 6.225680932402610779e-02 5.914170486676084693e-08
5.625000000000000000e-01 7.003890722990036011e-02 2.425179183483123779e-01
3.125000000000000000e-01 7.782100886106491089e-02 5.507422611117362976e-02
8.125000000000000000e-01 8.560311049222946167e-02 5.283790826797485352e-01
1.875000000000000000e-01 9.338521212339401245e-02 8.857592940330505371e-03
6.875000000000000000e-01 1.011673137545585632e-01 3.437860012054443359e-01
4.375000000000000000e-01 1.089494153857231140e-01 1.079454794526100159e-01
9.375000000000000000e-01 1.167315170168876648e-01 6.736608743667602539e-01
3.125000000000000000e-02 1.245136186480522156e-01 8.698103018105030060e-03
5.312500000000000000e-01 1.322957128286361694e-01 1.591645181179046631e-01
2.812500000000000000e-01 1.400778144598007202e-01 1.992958597838878632e-02
7.812500000000000000e-01 1.478599160909652710e-01 4.011829793453216553e-01
1.562500000000000000e-01 1.556420177221298218e-01 3.696424641930207144e-07
6.562500000000000000e-01 1.634241193532943726e-01 2.428773343563079834e-01
4.062500000000000000e-01 1.712062209844589233e-01 5.524557828903198242e-02
9.062500000000000000e-01 1.789883226156234741e-01 5.289095044136047363e-01
9.375000000000000000e-02 1.867704242467880249e-01 8.652799762785434723e-03
5.937500000000000000e-01 1.945525258779525757e-01 1.593586057424545288e-01
3.437500000000000000e-01 2.023346275091171265e-01 1.999830827116966248e-02
8.437500000000000000e-01 2.101167291402816772e-01 4.014911055564880371e-01
2.187500000000000000e-01 2.178988307714462280e-01 7.244890412039239891e-07
7.187500000000000000e-01 2.256809324026107788e-01 2.431170940399169922e-01
4.687500000000000000e-01 2.334630340337753296e-01 5.535995587706565857e-02
9.687500000000000000e-01 2.412451356649398804e-01 5.292633175849914551e-01
1.562500000000000000e-02 2.490272372961044312e-01 5.447660386562347412e-02
5.156250000000000000e-01 2.568093240261077881e-01 6.698555499315261841e-02
2.656250000000000000e-01 2.645914256572723389e-01 1.068275878424174152e-06
7.656250000000000000e-01 2.723735272884368896e-01 2.432970106601715088e-01
1.406250000000000000e-01 2.801556289196014404e-01 1.946879550814628601e-02
6.406250000000000000e-01 2.879377305507659912e-01 1.243883073329925537e-01
3.906250000000000000e-01 2.957198321819305420e-01 9.006991051137447357e-03
8.906250000000000000e-01 3.035019338130950928e-01 3.447134494781494141e-01
7.812500000000000000e-02 3.112840354442596436e-01 5.436313524842262268e-02
5.781250000000000000e-01 3.190661370754241943e-01 6.711149215698242188e-02
3.281250000000000000e-01 3.268482387065887451e-01 1.630119413675856777e-06
8.281250000000000000e-01 3.346303403377532959e-01 2.435369789600372314e-01
2.031250000000000000e-01 3.424124419689178467e-01 1.940099149942398071e-02
7.031250000000000000e-01 3.501945436000823975e-01 1.245599091053009033e-01
4.531250000000000000e-01 3.579766452312469482e-01 9.053209796547889709e-03
9.531250000000000000e-01 3.657587468624114990e-01 3.449990749359130859e-01
4.687500000000000000e-02 3.735408484935760498e-01 1.067105755209922791e-01
5.468750000000000000e-01 3.813229501247406006e-01 2.740748040378093719e-02
2.968750000000000000e-01 3.891050517559051514e-01 8.506382815539836884e-03
7.968750000000000000e-01 3.968871533870697021e-01 1.599902808666229248e-01
1.718750000000000000e-01 4.046692550182342529e-01 5.419316515326499939e-02
6.718750000000000000e-01 4.124513566493988037e-01 6.730062514543533325e-02
4.218750000000000000e-01 4.202334582805633545e-01 2.694659315238823183e-06
9.218750000000000000e-01 4.280155599117279053e-01 2.438971400260925293e-01
1.093750000000000000e-01 4.357976615428924561e-01 1.065517514944076538e-01
6.093750000000000000e-01 4.435797631740570068e-01 2.748806029558181763e-02
3.593750000000000000e-01 4.513618648052215576e-01 8.461583405733108521e-03
8.593750000000000000e-01 4.591439664363861084e-01 1.601848751306533813e-01
2.343750000000000000e-01 4.669260680675506592e-01 5.407999828457832336e-02
7.343750000000000000e-01 4.747081696987152100e-01 6.742686033248901367e-02
4.843750000000000000e-01 4.824902713298797607e-01 3.552202088030753657e-06
9.843750000000000000e-01 4.902723729610443115e-01 2.441374063491821289e-01
7.812500000000000000e-03 4.980544745922088623e-01 2.403371930122375488e-01
5.078125000000000000e-01 5.058365464210510254e-01 3.904392542608547956e-06
2.578125000000000000e-01 5.136186480522155762e-01 6.543678790330886841e-02
7.578125000000000000e-01 5.214007496833801270e-01 5.589051544666290283e-02
1.328125000000000000e-01 5.291828513145446777e-01 1.571094542741775513e-01
6.328125000000000000e-01 5.369649529457092285e-01 9.186752140522003174e-03
3.828125000000000000e-01 5.447470545768737793e-01 2.622280083596706390e-02
8.828125000000000000e-01 5.525291562080383301e-01 1.090870872139930725e-01
7.031250000000000000e-02 5.603112578392028809e-01 2.400987893342971802e-01
5.703125000000000000e-01 5.680933594703674316e-01 4.924584573018364608e-06
3.203125000000000000e-01 5.758754611015319824e-01 6.531243026256561279e-02
8.203125000000000000e-01 5.836575627326965332e-01 5.600555986166000366e-02
1.953125000000000000e-01 5.914396643638610840e-01 1.569167375564575195e-01
6.953125000000000000e-01 5.992217659950256348e-01 9.233429096639156342e-03
4.453125000000000000e-01 6.070038676261901855e-01 2.614409849047660828e-02
9.453125000000000000e-01 6.147859692573547363e-01 1.092477887868881226e-01
3.906250000000000000e-02 6.225680708885192871e-01 3.404787480831146240e-01
5.390625000000000000e-01 6.303501725196838379e-01 8.333439007401466370e-03
2.890625000000000000e-01 6.381322741508483887e-01 1.218497082591056824e-01
7.890625000000000000e-01 6.459143757820129395e-01 2.049138583242893219e-02
1.640625000000000000e-01 6.536964774131774902e-01 2.397414296865463257e-01
6.640625000000000000e-01 6.614785790443420410e-01 6.676647444692207500e-06
4.140625000000000000e-01 6.692606806755065918e-01 6.512611359357833862e-02
9.140625000000000000e-01 6.770427823066711426e-01 5.617834627628326416e-02
1.015625000000000000e-01 6.848248839378356934e-01 3.401950001716613770e-01
6.015625000000000000e-01 6.926069855690002441e-01 8.289098739624023438e-03
3.515625000000000000e-01 7.003890872001647949e-01 1.216799914836883545e-01
8.515625000000000000e-01 7.081711888313293457e-01 2.056106738746166229e-02
2.265625000000000000e-01 7.159532904624938965e-01 2.395033389329910278e-01
7.265625000000000000e-01 7.237353920936584473e-01 7.992539394763298333e-06
4.765625000000000000e-01 7.315174937248229980e-01 6.500204652547836304e-02
9.765625000000000000e-01 7.392995953559875488e-01 5.629368498921394348e-02
2.343750000000000000e-02 7.470816969871520996e-01 5.236608982086181641e-01
5.234375000000000000e-01 7.548637986183166504e-01 5.355813354253768921e-02
2.734375000000000000e-01 7.626459002494812012e-01 2.393248528242111206e-01
7.734375000000000000e-01 7.704280018806457520e-01 9.057079296326264739e-06
1.484375000000000000e-01 7.782101035118103027e-01 3.966135382652282715e-01
6.484375000000000000e-01 7.859922051429748535e-01 1.892129704356193542e-02
3.984375000000000000e-01 7.937743067741394043e-01 1.562911868095397949e-01
8.984375000000000000e-01 8.015564084053039551e-01 9.385946206748485565e-03
8.593750000000000000e-02 8.093385100364685059e-01 5.233089923858642578e-01
5.859375000000000000e-01 8.171206116676330566e-01 5.344562977552413940e-02
3.359375000000000000e-01 8.249027132987976074e-01 2.390869855880737305e-01
8.359375000000000000e-01 8.326848149299621582e-01 1.057995996234240010e-05
2.109375000000000000e-01 8.404669165611267090e-01 3.963072896003723145e-01
7.109375000000000000e-01 8.482490181922912598e-01 1.885445229709148407e-02
4.609375000000000000e-01 8.560311198234558105e-01 1.560989618301391602e-01
9.609375000000000000e-01 8.638132214546203613e-01 9.433125145733356476e-03
5.468750000000000000e-02 8.715953230857849121e-01 6.673383712768554688e-01
5.546875000000000000e-01 8.793774247169494629e-01 1.054235473275184631e-01
3.046875000000000000e-01 8.871595263481140137e-01 3.392736613750457764e-01
8.046875000000000000e-01 8.949416279792785645e-01 8.145807310938835144e-03
1.796875000000000000e-01 9.027237296104431152e-01 5.227813720703125000e-01
6.796875000000000000e-01 9.105058312416076660e-01 5.327710136771202087e-02
4.296875000000000000e-01 9.182879328727722168e-01 2.387303858995437622e-01
9.296875000000000000e-01 9.260700345039367676e-01 1.308605624217307195e-05
1.171875000000000000e-01 9.338521361351013184e-01 6.669411063194274902e-01
6.171875000000000000e-01 9.416342377662658691e-01 1.052656844258308411e-01
3.671875000000000000e-01 9.494163393974304199e-01 3.389904201030731201e-01
8.671875000000000000e-01 9.571984410285949707e-01 8.101969957351684570e-03
2.421875000000000000e-01 9.649805426597595215e-01 5.224297642707824707e-01
7.421875000000000000e-01 9.727626442909240723e-01 5.316489562392234802e-02
4.921875000000000000e-01 9.805447459220886230e-01 2.384928017854690552e-01
9.921875000000000000e-01 9.883268475532531738e-01 1.490463728259783238e-05
3.906250000000000000e-03 9.961089491844177246e-01 9.844661951065063477e-01
5.039062500000000000e-01 1.003890991210937500e+00 2.499847412109375000e-01
2.539062500000000000e-01 1.011673092842102051e+00 5.742105841636657715e-01
7.539062500000000000e-01 1.019455194473266602e+00 7.051624357700347900e-02
1.289062500000000000e-01 1.027237296104431152e+00 8.069986701011657715e-01
6.289062500000000000e-01 1.035019397735595703e+00 1.649278849363327026e-01
3.789062500000000000e-01 1.042801499366760254e+00 4.407569169998168945e-01
8.789062500000000000e-01 1.050583600997924805e+00 2.947311289608478546e-02
6.640625000000000000e-02 1.058365702629089355e+00 9.839835762977600098e-01
5.664062500000000000e-01 1.066147804260253906e+00 2.497416138648986816e-01
3.164062500000000000e-01 1.073929905891418457e+00 5.738421082496643066e-01
8.164062500000000000e-01 1.081712007522583008e+00 7.038714736700057983e-02
1.914062500000000000e-01 1.089494109153747559e+00 8.065618276596069336e-01
6.914062500000000000e-01 1.097276210784912109e+00 1.647304296493530273e-01
4.414062500000000000e-01 1.105058312416076660e+00 4.404340684413909912e-01
9.414062500000000000e-01 1.112840414047241211e+00 2.938967198133468628e-02
3.515625000000000000e-02 1.120622515678405762e+00 1.178236961364746094e+00
5.351562500000000000e-01 1.128404617309570312e+00 3.519436120986938477e-01
2.851562500000000000e-01 1.136186718940734863e+00 7.242528796195983887e-01
7.851562500000000000e-01 1.143968820571899414e+00 1.287464648485183716e-01
1.601562500000000000e-01 1.151750922203063965e+00 9.832599759101867676e-01
6.601562500000000000e-01 1.159533023834228516e+00 2.493771612644195557e-01
4.101562500000000000e-01 1.167315125465393066e+00 5.732895731925964355e-01
9.101562500000000000e-01 1.175097227096557617e+00 7.019372284412384033e-02
9.765625000000000000e-02 1.182879328727722168e+00 1.177709102630615234e+00
5.976562500000000000e-01 1.190661430358886719e+00 3.516551554203033447e-01
3.476562500000000000e-01 1.198443531990051270e+00 7.238389849662780762e-01
8.476562500000000000e-01 1.206225633621215820e+00 1.285720020532608032e-01
2.226562500000000000e-01 1.214007735252380371e+00 9.827777743339538574e-01
7.226562500000000000e-01 1.221789836883544922e+00 2.491343319416046143e-01
4.726562500000000000e-01 1.229571938514709473e+00 5.729213356971740723e-01
9.726562500000000000e-01 1.237354040145874023e+00 7.006491720676422119e-02
1.953125000000000000e-02 1.245136141777038574e+00 1.502107381820678711e+00
5.195312500000000000e-01 1.252918243408203125e+00 5.378564596176147461e-01
2.695312500000000000e-01 1.260700345039367676e+00 9.824161529541015625e-01
7.695312500000000000e-01 1.268482446670532227e+00 2.489522993564605713e-01
1.445312500000000000e-01 1.276264548301696777e+00 1.280820250511169434e+00
6.445312500000000000e-01 1.284046649932861328e+00 4.089799523353576660e-01
3.945312500000000000e-01 1.291828751564025879e+00 8.051428198814392090e-01
8.945312500000000000e-01 1.299610853195190430e+00 1.640894860029220581e-01
8.203125000000000000e-02 1.307392954826354980e+00 1.501511335372924805e+00
5.820312500000000000e-01 1.315175056457519531e+00 5.374998450279235840e-01
3.320312500000000000e-01 1.322957158088684082e+00 9.819341301918029785e-01
8.320312500000000000e-01 1.330739259719848633e+00 2.487096786499023438e-01
2.070312500000000000e-01 1.338521361351013184e+00 1.280269861221313477e+00
7.070312500000000000e-01 1.346303462982177734e+00 4.086689651012420654e-01
4.570312500000000000e-01 1.354085564613342285e+00 8.047064542770385742e-01
9.570312500000000000e-01 1.361867666244506836e+00 1.638925224542617798e-01
5.078125000000000000e-02 1.369649767875671387e+00 1.739414215087890625e+00
5.507812500000000000e-01 1.377431869506835938e+00 6.833512187004089355e-01
3.007812500000000000e-01 1.385213971138000488e+00 1.175994277000427246e+00
8.007812500000000000e-01 1.392996072769165039e+00 3.507184088230133057e-01
1.757812500000000000e-01 1.400778174400329590e+00 1.500617504119873047e+00
6.757812500000000000e-01 1.408560276031494141e+00 5.369650721549987793e-01
4.257812500000000000e-01 1.416342377662658691e+00 9.812113642692565918e-01
9.257812500000000000e-01 1.424124479293823242e+00 2.483459711074829102e-01
1.132812500000000000e-01 1.431906580924987793e+00 1.738772749900817871e+00
6.132812500000000000e-01 1.439688682556152344e+00 6.829492449760437012e-01
3.632812500000000000e-01 1.447470784187316895e+00 1.175466895103454590e+00
8.632812500000000000e-01 1.455252885818481445e+00 3.504304289817810059e-01
2.382812500000000000e-01 1.463034987449645996e+00 1.500021696090698242e+00
7.382812500000000000e-01 1.470817089080810547e+00 5.366087555885314941e-01
4.882812500000000000e-01 1.478599190711975098e+00 9.807296395301818848e-01
9.882812500000000000e-01 1.486381292343139648e+00 2.481036484241485596e-01
1.171875000000000000e-02 1.494163393974304199e+00 2.197642087936401367e+00
5.117187500000000000e-01 1.501945495605468750e+00 9.805490374565124512e-01
2.617187500000000000e-01 1.509727597236633301e+00 1.557526111602783203e+00
7.617187500000000000e-01 1.517509698867797852e+00 5.712199807167053223e-01
1.367187500000000000e-01 1.525291800498962402e+00 1.928135156631469727e+00
6.367187500000000000e-01 1.533073902130126953e+00 8.034525513648986816e-01
